Provenance,Destination,Train,Numéro,Jour,Arrivée (réelle),Arrivée (prévue),Retard (min),Cause,Arrêts
Fougères,Rennes ,TER,82208,10-03-2023,07:15:00,07:15:00,0,,"['Fougères', 'Rennes']"
Nantes,Rennes ,TER,858304,10-03-2023,07:21:00,07:21:00,0,,"['Nantes', 'Rennes']"
Saint-Malo,Rennes ,TER,854304,10-03-2023,07:25:00,07:25:00,0,,"['Saint-Malo', 'La Gouesnière - Cancale - Saint-Méloir-des-Ondes', 'Dol-de-Bretagne', 'Combourg', 'Dingé', 'Montreuil-sur-Ille', 'Pontchaillou', 'Rennes']"
Pontivy,Rennes ,TER,52340,10-03-2023,07:26:00,07:26:00,0,,"['Pontivy', 'Josselin', 'Ploërmel Pem Rehumpol', 'Guer Coëtquidan', 'Rennes']"
Fougères,Rennes ,TER,82210,10-03-2023,07:30:00,07:30:00,0,,"['Fougères', 'Rennes']"
Laval,Rennes ,TER,857653,10-03-2023,07:31:00,07:31:00,0,,"['Laval', 'Le Genest', 'Port-Brillet', 'Saint-Pierre-la-Cour', 'Vitré', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Dinard,Rennes ,TER,82004,10-03-2023,07:40:00,07:40:00,0,,"['Dinard', 'Rennes']"
Châteaubriant,Rennes ,TER,854017,10-03-2023,07:55:00,07:55:00,0,,"['Châteaubriant', 'Martigné-Ferchaud', 'Retiers', 'Le Theil-de-Bretagne', 'Janzé', 'Corps-Nuds', 'Saint-Armel', 'Vern', 'La Poterie', 'Rennes']"
Vitré,Rennes ,TER,855211,10-03-2023,07:55:00,07:55:00,0,,"['Vitré', 'Les Lacs', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Quimper,Rennes ,TER,856608,10-03-2023,07:56:00,07:56:00,0,,"['Quimper', 'Rosporden', 'Quimperlé', 'Lorient', 'Hennebont', 'Auray', 'Vannes', 'Questembert', 'Redon', 'Rennes']"
Brest,Rennes ,TER,855806,10-03-2023,07:57:00,07:57:00,0,,"['Brest', 'Landerneau', 'Landivisiau', 'Morlaix', 'Plouaret - Trégor', 'Guingamp', 'Saint-Brieuc', 'Lamballe', 'Rennes']"
Nantes,Rennes ,TER,857700,10-03-2023,08:01:00,08:01:00,0,,"['Nantes', 'Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Loudéac,Rennes ,TER,92004,10-03-2023,08:11:00,08:11:00,0,,"['Loudéac', 'Loudéac Triskell', 'Plémet', 'Rennes']"
Pontivy,Rennes ,TER,52342,10-03-2023,08:11:00,08:11:00,0,,"['Pontivy', 'Josselin', 'Ploërmel Pem Rehumpol', 'Guer Coëtquidan', 'Rennes']"
Le Mans,Rennes ,TER,857691,10-03-2023,08:20:00,08:20:00,0,,"['Le Mans', 'Sillé-le-Guillaume', 'Évron', 'Neau', 'Montsûrs', 'Laval', 'Port-Brillet', 'Saint-Pierre-la-Cour', 'Vitré', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Nantes,Rennes ,TER,858308,10-03-2023,08:21:00,08:21:00,0,,"['Nantes', 'Rennes']"
Dinard,Rennes ,TER,82006,10-03-2023,08:45:00,08:45:00,0,,"['Dinard', 'Rennes']"
Laval,Rennes ,TER,857657,10-03-2023,08:57:00,08:57:00,0,,"['Laval', 'Le Genest', 'Port-Brillet', 'Saint-Pierre-la-Cour', 'Vitré', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Loudéac,Rennes ,TER,92006,10-03-2023,09:11:00,09:11:00,0,,"['Loudéac', 'Loudéac Triskell', 'Plémet', 'Rennes']"
Pontivy,Rennes ,TER,52344,10-03-2023,09:11:00,09:11:00,0,,"['Pontivy', 'Josselin', 'Ploërmel Pem Rehumpol', 'Guer Coëtquidan', 'Rennes']"
Nantes,Rennes ,TER,857702,10-03-2023,09:13:00,09:13:00,0,,"['Nantes', 'Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Fougères,Rennes ,TER,82212,10-03-2023,09:15:00,09:15:00,0,,"['Fougères', 'Rennes']"
Nantes,Rennes ,TER,858322,10-03-2023,09:21:00,09:21:00,0,,"['Nantes', 'Rennes']"
Saint-Malo,Rennes ,TER,854340,10-03-2023,09:25:00,09:25:00,0,,"['Saint-Malo', 'Dol-de-Bretagne', 'Combourg', 'Rennes']"
Vitré,Rennes ,TER,855227,10-03-2023,09:35:00,09:35:00,0,,"['Vitré', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Caen,Rennes ,TER,36890,10-03-2023,10:20:00,10:20:00,0,,"['Caen', 'Guilberville-le Saussey', 'Avranches', 'Rennes Beaulieu Chimie', 'Rennes']"
Paris - Montparnasse - Hall 1 & 2,Quimper ,TGV INOUI,8707,10-03-2023,10:25:00,10:25:00,0,,"['Paris - Montparnasse - Hall 1 & 2', 'Laval', 'Rennes', 'Redon', 'Vannes', 'Auray', 'Lorient', 'Quimper']"
Pontivy,Rennes ,TER,52346,10-03-2023,11:11:00,11:11:00,0,,"['Pontivy', 'Josselin', 'Ploërmel Pem Rehumpol', 'Guer Coëtquidan', 'Rennes']"
Fougères,Rennes ,TER,82214,10-03-2023,11:15:00,11:15:00,0,,"['Fougères', 'Rennes']"
Dinard,Rennes ,TER,82012,10-03-2023,11:20:00,11:20:00,0,,"['Dinard', 'Rennes']"
Saint-Malo,Rennes ,TER,854356,10-03-2023,11:25:00,11:25:00,0,,"['Saint-Malo', 'La Gouesnière - Cancale - Saint-Méloir-des-Ondes', 'Dol-de-Bretagne', 'Combourg', 'Montreuil-sur-Ille', 'Pontchaillou', 'Rennes']"
Nantes,Rennes ,TER,857708,10-03-2023,12:01:00,12:01:00,0,,"['Nantes', 'Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Dinard,Rennes ,TER,82002,10-03-2023,12:20:00,12:20:00,0,,"['Dinard', 'Rennes']"
Paris - Montparnasse - Hall 1 & 2,Quimper ,TGV INOUI,8715,10-03-2023,12:25:00,12:25:00,0,,"['Paris - Montparnasse - Hall 1 & 2', 'Rennes', 'Vannes', 'Auray', 'Lorient', 'Quimper']"
Paris - Montparnasse - Hall 1 & 2,Brest ,TGV INOUI,8615,10-03-2023,12:25:00,12:25:00,0,,"['Paris - Montparnasse - Hall 1 & 2', 'Rennes', 'Lamballe', 'Saint-Brieuc', 'Guingamp', 'Plouaret - Trégor', 'Morlaix', 'Brest']"
Pontivy,Rennes ,TER,52348,10-03-2023,13:01:00,13:01:00,0,,"['Pontivy', 'Josselin', 'Ploërmel Pem Rehumpol', 'Guer Coëtquidan', 'Rennes']"
Loudéac,Rennes ,TER,92008,10-03-2023,13:11:00,13:11:00,0,,"['Loudéac', 'Loudéac Triskell', 'Plémet', 'Rennes']"
Vitré,Rennes ,TER,855237,10-03-2023,13:14:00,13:14:00,0,,"['Vitré', 'Les Lacs', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Saint-Brieuc,Rennes ,TER,411128,10-03-2023,13:15:00,13:15:00,0,,"['Saint-Brieuc', 'Lamballe', 'Rennes']"
Vannes,Rennes ,TER,856132,10-03-2023,13:17:00,13:17:00,0,,"['Vannes', 'Questembert', 'Malansac', 'Redon', 'Massérac', 'Beslé', 'Fougeray - Langon', 'Messac - Guipry', 'Bruz', 'Rennes']"
Nantes,Rennes ,TER,858350,10-03-2023,13:21:00,13:21:00,0,,"['Nantes', 'Rennes']"
Laval,Rennes ,TER,857665,10-03-2023,13:57:00,13:57:00,0,,"['Laval', 'Le Genest', 'Port-Brillet', 'Saint-Pierre-la-Cour', 'Vitré', 'Châteaubourg', 'Servon', 'Noyal - Acigné', 'Cesson-Sévigné', 'Rennes']"
Nantes,Rennes ,TER,857712,10-03-2023,14:08:00,14:08:00,0,,"['Nantes', 'Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Paris - Montparnasse - Hall 1 & 2,Brest ,TGV INOUI,8619,10-03-2023,14:25:00,14:25:00,0,,"['Paris - Montparnasse - Hall 1 & 2', 'Rennes', 'Saint-Brieuc', 'Brest']"
Saint-Brieuc,Rennes ,TER,411126,10-03-2023,14:25:00,14:25:00,0,,"['Saint-Brieuc', 'Yffiniac', 'Lamballe', 'Broons', 'Caulnes', 'Montauban-de-Bretagne', 'Montfort-sur-Meu', 'Rennes']"
Paris - Montparnasse - Hall 1 & 2,Quimper ,OUIGO,7615,10-03-2023,14:41:00,14:41:00,0,,"['Paris - Montparnasse - Hall 1 & 2', 'Le Mans', 'Laval', 'Rennes', 'Vannes', 'Auray', 'Lorient', 'Quimper']"
Pontivy,Rennes ,TER,52350,10-03-2023,15:11:00,15:11:00,0,,"['Pontivy', 'Josselin', 'Ploërmel Pem Rehumpol', 'Guer Coëtquidan', 'Rennes']"
Fougères,Rennes ,TER,82218,10-03-2023,15:15:00,15:15:00,0,,"['Fougères', 'Rennes']"
Nantes,Rennes ,TER,858356,10-03-2023,15:21:00,15:21:00,0,,"['Nantes', 'Rennes']"
Paris - Gare de Lyon - Hall 1 & 2,Perpignan ,TGV INOUI,6275,09-03-2023,16:52:00,16:52:00,0,,"['Paris - Gare de Lyon - Hall 1 & 2', 'Valence TGV Rhône-Alpes Sud', 'Nîmes Pont-du-Gard', 'Montpellier Sud de France', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Perpignan']"
Cerbère,Perpignan ,TER,876150,10-03-2023,06:03:00,06:03:00,0,,"['Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan']"
Villefranche - Vernet-les-Bains,Perpignan ,TER,877650,10-03-2023,06:59:00,06:59:00,0,,"['Villefranche - Vernet-les-Bains', 'Ria', 'Prades - Molitg-les-Bains', 'Marquixanes', 'Vinça', 'Ille-sur-Têt', 'Millas', 'Saint-Féliu-d\'Avall"", \'links\': [], \'coord\': {\'lat\': \'42.677277\', \'lon\': \'2.737806\'}, \'label\': ""Saint-Féliu-d\'Avall (Saint-Féliu-d\'Avall)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87784520:Train\'', 'Le Soler', 'Perpignan']"
Cerbère,Nîmes Centre ,TER,876406,10-03-2023,07:03:00,07:03:00,0,,"['Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan', 'Rivesaltes', 'Salses', 'Leucate la Franqui', 'Port-la-Nouvelle', 'Narbonne', 'Béziers', 'Agde', 'Sète', 'Frontignan', 'Montpellier Saint-Roch', 'Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre']"
Cerbère,Montpellier Saint-Roch ,TER,876604,10-03-2023,07:30:00,07:30:00,0,,"['Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan', 'Rivesaltes', 'Salses', 'Leucate la Franqui', 'Port-la-Nouvelle', 'Narbonne', 'Béziers', 'Agde', 'Sète', 'Frontignan', 'Montpellier Saint-Roch']"
Nîmes Centre,Port-Bou ,TER,86967,10-03-2023,07:48:30,07:48:30,0,,"['Nîmes Centre', 'Vergèze - Codognan', 'Lunel', 'Baillargues', 'Montpellier Saint-Roch', 'Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Villefranche - Vernet-les-Bains,Perpignan ,TER,877652,10-03-2023,07:57:00,07:57:00,0,,"['Villefranche - Vernet-les-Bains', 'Ria', 'Prades - Molitg-les-Bains', 'Marquixanes', 'Vinça', 'Ille-sur-Têt', 'Millas', 'Saint-Féliu-d\'Avall"", \'links\': [], \'coord\': {\'lat\': \'42.677277\', \'lon\': \'2.737806\'}, \'label\': ""Saint-Féliu-d\'Avall (Saint-Féliu-d\'Avall)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87784520:Train\'', 'Le Soler', 'Perpignan']"
Cerbère,Narbonne ,TER,876252,10-03-2023,08:00:00,08:00:00,0,,"['Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan', 'Rivesaltes', 'Salses', 'Leucate la Franqui', 'Port-la-Nouvelle', 'Narbonne']"
Narbonne,Perpignan ,TER,876105,10-03-2023,08:20:00,08:20:00,0,,"['Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Nîmes Centre,Port-Bou ,TER,86969,10-03-2023,08:48:00,08:48:00,0,,"['Nîmes Centre', 'Vergèze - Codognan', 'Lunel', 'Baillargues', 'Montpellier Saint-Roch', 'Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Villefranche - Vernet-les-Bains,Perpignan ,TER,877654,10-03-2023,08:59:00,08:59:00,0,,"['Villefranche - Vernet-les-Bains', 'Ria', 'Prades - Molitg-les-Bains', 'Marquixanes', 'Vinça', 'Ille-sur-Têt', 'Millas', 'Saint-Féliu-d\'Avall"", \'links\': [], \'coord\': {\'lat\': \'42.677277\', \'lon\': \'2.737806\'}, \'label\': ""Saint-Féliu-d\'Avall (Saint-Féliu-d\'Avall)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87784520:Train\'', 'Le Soler', 'Perpignan']"
Cerbère,Narbonne ,TER,876410,10-03-2023,09:03:00,09:03:00,0,,"['Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan', 'Rivesaltes', 'Salses', 'Leucate la Franqui', 'Port-la-Nouvelle', 'Narbonne']"
Toulouse Matabiau,Perpignan ,TER,876251,10-03-2023,09:45:00,09:45:00,0,,"['Toulouse Matabiau', 'Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Avignon Centre,Perpignan ,TER,876407,10-03-2023,10:49:00,10:49:00,0,,"['Avignon Centre', 'Tarascon', 'Beaucaire', 'Nîmes Pont-du-Gard', 'Nîmes Centre', 'Vergèze - Codognan', 'Lunel', 'Baillargues', 'Montpellier Saint-Roch', 'Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Villefranche - Vernet-les-Bains,Perpignan ,TER,877656,10-03-2023,10:59:00,10:59:00,0,,"['Villefranche - Vernet-les-Bains', 'Ria', 'Prades - Molitg-les-Bains', 'Marquixanes', 'Vinça', 'Ille-sur-Têt', 'Millas', 'Saint-Féliu-d\'Avall"", \'links\': [], \'coord\': {\'lat\': \'42.677277\', \'lon\': \'2.737806\'}, \'label\': ""Saint-Féliu-d\'Avall (Saint-Féliu-d\'Avall)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87784520:Train\'', 'Le Soler', 'Perpignan']"
Port-Bou,Perpignan ,TER,86964,10-03-2023,11:03:00,11:03:00,0,,"['Port-Bou', 'Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan']"
Toulouse Matabiau,Perpignan ,TER,876253,10-03-2023,11:48:00,11:48:00,0,,"['Toulouse Matabiau', 'Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Paris - Gare de Lyon - Hall 1 & 2,Perpignan ,TGV INOUI,6271,10-03-2023,11:56:00,11:56:00,0,,"['Paris - Gare de Lyon - Hall 1 & 2', 'Valence TGV Rhône-Alpes Sud', 'Nîmes Pont-du-Gard', 'Montpellier Sud de France', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Perpignan']"
Avignon Centre,Port-Bou ,TER,86983,10-03-2023,12:48:30,12:48:30,0,,"['Avignon Centre', 'Tarascon', 'Beaucaire', 'Nîmes Pont-du-Gard', 'Nîmes Centre', 'Vergèze - Codognan', 'Lunel', 'Baillargues', 'Montpellier Saint-Roch', 'Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Villefranche - Vernet-les-Bains,Perpignan ,TER,877658,10-03-2023,12:59:00,12:59:00,0,,"['Villefranche - Vernet-les-Bains', 'Ria', 'Prades - Molitg-les-Bains', 'Marquixanes', 'Vinça', 'Ille-sur-Têt', 'Millas', 'Saint-Féliu-d\'Avall"", \'links\': [], \'coord\': {\'lat\': \'42.677277\', \'lon\': \'2.737806\'}, \'label\': ""Saint-Féliu-d\'Avall (Saint-Féliu-d\'Avall)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87784520:Train\'', 'Le Soler', 'Perpignan']"
Port-Bou,Narbonne ,TER,86990,10-03-2023,13:03:00,13:03:00,0,,"['Port-Bou', 'Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan', 'Rivesaltes', 'Salses', 'Leucate la Franqui', 'Port-la-Nouvelle', 'Narbonne']"
Toulouse Matabiau,Perpignan ,TER,876255,10-03-2023,13:47:00,13:47:00,0,,"['Toulouse Matabiau', 'Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Avignon Centre,Port-Bou ,TER,86985,10-03-2023,14:48:30,14:48:30,0,,"['Avignon Centre', 'Tarascon', 'Beaucaire', 'Nîmes Pont-du-Gard', 'Nîmes Centre', 'Vergèze - Codognan', 'Lunel', 'Baillargues', 'Montpellier Saint-Roch', 'Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Villefranche - Vernet-les-Bains,Perpignan ,TER,877660,10-03-2023,14:59:00,14:59:00,0,,"['Villefranche - Vernet-les-Bains', 'Ria', 'Prades - Molitg-les-Bains', 'Marquixanes', 'Vinça', 'Ille-sur-Têt', 'Millas', 'Saint-Féliu-d\'Avall"", \'links\': [], \'coord\': {\'lat\': \'42.677277\', \'lon\': \'2.737806\'}, \'label\': ""Saint-Féliu-d\'Avall (Saint-Féliu-d\'Avall)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87784520:Train\'', 'Le Soler', 'Perpignan']"
Port-Bou,Avignon Centre ,TER,86992,10-03-2023,15:03:00,15:03:00,0,,"['Port-Bou', 'Cerbère', 'Banyuls-sur-Mer', 'Port-Vendres', 'Collioure', 'Argelès-sur-Mer', 'Elne', 'Perpignan', 'Rivesaltes', 'Salses', 'Leucate la Franqui', 'Port-la-Nouvelle', 'Narbonne', 'Béziers', 'Agde', 'Sète', 'Frontignan', 'Montpellier Saint-Roch', 'Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Valenciennes,Paris Nord ,TGV INOUI,7130,09-03-2023,17:06:30,17:06:30,0,,"['Valenciennes', 'Douai', 'Arras', 'Paris Nord']"
Dunkerque,Paris Nord ,TGV INOUI,7330,09-03-2023,17:10:00,17:10:00,0,,"['Dunkerque', 'Hazebrouck', 'Béthune', 'Lens', 'Arras', 'Paris Nord']"
Lille Flandres,Amiens ,TER HDF,843920,09-03-2023,17:30:00,17:30:00,0,,"['Lille Flandres', 'Douai', 'Arras', 'Albert', 'Corbie', 'Amiens']"
Calais Ville,Arras ,TER HDF,846544,09-03-2023,17:45:00,17:45:00,0,,"['Calais Ville', 'Les Fontinettes', 'Pont d\'Ardres"", \'links\': [], \'coord\': {\'lat\': \'50.892121\', \'lon\': \'1.970791\'}, \'label\': ""Pont d\'Ardres (Ardres)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87281410:Train\'', 'Nortkerque', 'Audruicq', 'Ruminghem', 'Watten - Éperlecques', 'Saint-Omer', 'Renescure', 'Ebblinghem', 'Hazebrouck', 'Isbergues', 'Ham-en-Artois', 'Lillers', 'Béthune', 'Noeux', 'Bully - Grenay', 'Liévin', 'Lens', 'Avion', 'Vimy', 'Arras']"
Dunkerque,Arras ,TER HDF,846424,09-03-2023,18:06:30,18:06:30,0,,"['Dunkerque', 'Coudekerque-Branche', 'Bergues', 'Esquelbecq', 'Arnèke', 'Cassel', 'Hazebrouck', 'Isbergues', 'Lillers', 'Béthune', 'Noeux', 'Bully - Grenay', 'Lens', 'Avion', 'Arras']"
Amiens,Arras ,TER HDF,848871,09-03-2023,18:23:00,18:23:00,0,,"['Amiens', 'Corbie', 'Albert', 'Miraumont', 'Achiet', 'Courcelles-le-Comte', 'Boisleux', 'Arras']"
Lille Flandres,Amiens ,TER HDF,848908,09-03-2023,18:30:00,18:30:00,0,,"['Lille Flandres', 'Douai', 'Arras', 'Albert', 'Corbie', 'Amiens']"
Paris Nord,Valenciennes ,TGV INOUI,7181,09-03-2023,18:40:00,18:40:00,0,,"['Paris Nord', 'Arras', 'Douai', 'Valenciennes']"
Étaples - Le Touquet,Arras ,TER HDF,842312,09-03-2023,19:26:00,19:26:00,0,,"['Étaples - Le Touquet', 'Montreuil sur Mer', 'Brimeux', 'Beaurainville', 'Maresquel', 'Aubin-Saint-Vaast', 'Hesdin', 'Auchy-lès-Hesdin', 'Blangy-sur-Ternoise', 'Anvin', 'Saint-Pol-sur-Ternoise', 'Tincques', 'Savy-Berlette', 'Aubigny-en-Artois', 'Frévin-Capelle', 'Marœuil', 'Arras']"
Amiens,Lille Flandres ,TER HDF,843923,09-03-2023,19:27:00,19:27:00,0,,"['Amiens', 'Albert', 'Arras', 'Douai', 'Lille Flandres']"
Paris Nord,Valenciennes ,TGV INOUI,7185,09-03-2023,19:40:30,19:40:30,0,,"['Paris Nord', 'Arras', 'Douai', 'Valenciennes']"
Douai,Arras ,TER HDF,843720,09-03-2023,19:48:00,19:48:00,0,,"['Douai', 'Corbehem', 'Brebières Sud', 'Vitry-en-Artois', 'Biache-Saint-Vaast', 'Rœux', 'Arras']"
Saint-Pol-sur-Ternoise,Arras ,TER HDF,36038,09-03-2023,20:40:00,20:40:00,0,,"['Saint-Pol-sur-Ternoise', 'Tincques', 'Aubigny-en-Artois', 'Arras']"
Douai,Arras ,TER HDF,36020,10-03-2023,06:04:00,06:04:00,0,,"['Douai', 'Arras']"
Amiens,Arras ,TER HDF,848857,10-03-2023,06:23:00,06:23:00,0,,"['Amiens', 'Corbie', 'Albert', 'Miraumont', 'Achiet', 'Courcelles-le-Comte', 'Boisleux', 'Arras']"
Amiens,Lille Flandres ,TER HDF,843901,10-03-2023,06:27:30,06:27:30,0,,"['Amiens', 'Albert', 'Achiet', 'Arras', 'Douai', 'Lille Flandres']"
Saint-Pol-sur-Ternoise,Arras ,TER HDF,842318,10-03-2023,06:35:00,06:35:00,0,,"['Saint-Pol-sur-Ternoise', 'Tincques', 'Savy-Berlette', 'Aubigny-en-Artois', 'Frévin-Capelle', 'Marœuil', 'Arras']"
Amiens,Arras ,TER HDF,848859,10-03-2023,07:10:00,07:10:00,0,,"['Amiens', 'Corbie', 'Albert', 'Miraumont', 'Achiet', 'Courcelles-le-Comte', 'Boisleux', 'Arras']"
Amiens,Lille Flandres ,TER HDF,843903,10-03-2023,07:27:30,07:27:30,0,,"['Amiens', 'Albert', 'Achiet', 'Arras', 'Douai', 'Lille Flandres']"
Paris Nord,Boulogne-Ville ,TGV INOUI,7551,10-03-2023,07:41:30,07:41:30,0,,"['Paris Nord', 'Arras', 'Lille Europe', 'Calais - Fréthun', 'Boulogne-Ville']"
Saint-Pol-sur-Ternoise,Arras ,TER HDF,36040,10-03-2023,07:47:00,07:47:00,0,,"['Saint-Pol-sur-Ternoise', 'Tincques', 'Savy-Berlette', 'Aubigny-en-Artois', 'Frévin-Capelle', 'Marœuil', 'Arras']"
Hazebrouck,Arras ,TER HDF,846522,10-03-2023,07:47:00,07:47:00,0,,"['Hazebrouck', 'Steenbecque', 'Thiennes', 'Isbergues', 'Ham-en-Artois', 'Lillers', 'Chocques', 'Fouquereuil', 'Béthune', 'Noeux', 'Mazingarbe', 'Bully - Grenay', 'Liévin', 'Loos-en-Gohelle', 'Lens', 'Avion', 'Vimy', 'Farbus', 'Bailleul-Sir-Berthoult', 'Arras']"
Douai,Arras ,TER HDF,843702,10-03-2023,07:48:00,07:48:00,0,,"['Douai', 'Corbehem', 'Brebières Sud', 'Vitry-en-Artois', 'Biache-Saint-Vaast', 'Rœux', 'Arras']"
Valenciennes,Paris Nord ,TGV INOUI,7106,10-03-2023,07:52:00,07:52:00,0,,"['Valenciennes', 'Douai', 'Arras', 'Paris Nord']"
Dunkerque,Paris Nord ,TGV INOUI,7208,10-03-2023,08:01:00,08:01:00,0,,"['Dunkerque', 'Lille Europe', 'Arras', 'Paris Nord']"
Lille Flandres,Amiens ,TER HDF,843904,10-03-2023,08:30:00,08:30:00,0,,"['Lille Flandres', 'Douai', 'Arras', 'Albert', 'Amiens']"
Paris Nord,Dunkerque ,TGV INOUI,7355,10-03-2023,08:40:30,08:40:30,0,,"['Paris Nord', 'Arras', 'Lens', 'Béthune', 'Hazebrouck', 'Dunkerque']"
Douai,Arras ,TER HDF,843706,10-03-2023,09:48:00,09:48:00,0,,"['Douai', 'Corbehem', 'Brebières Sud', 'Vitry-en-Artois', 'Biache-Saint-Vaast', 'Rœux', 'Arras']"
Boulogne-Ville,Paris Nord ,TGV INOUI,7516,10-03-2023,11:13:00,11:13:00,0,,"['Boulogne-Ville', 'Calais - Fréthun', 'Lille Europe', 'Arras', 'Paris Nord']"
Paris Nord,Dunkerque ,TGV INOUI,7265,10-03-2023,11:41:30,11:41:30,0,,"['Paris Nord', 'Arras', 'Lille Europe', 'Dunkerque']"
Douai,Arras ,TER HDF,843710,10-03-2023,12:48:00,12:48:00,0,,"['Douai', 'Corbehem', 'Brebières Sud', 'Vitry-en-Artois', 'Biache-Saint-Vaast', 'Rœux', 'Arras']"
Amiens,Arras ,TER HDF,36135,10-03-2023,13:14:00,13:14:00,0,,"['Amiens', 'Corbie', 'Albert', 'Miraumont', 'Achiet', 'Courcelles-le-Comte', 'Boisleux', 'Arras']"
