Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Nantes,Pornic ,TER,859275,08-03-2023,17:48:00,17:48:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Saint-Hilaire-de-Chaléons', 'Bourgneuf-en-Retz', 'Les Moutiers-en-Retz', 'La Bernerie-en-Retz', 'Pornic']"
Nantes,Le Croisic ,TER,858077,08-03-2023,18:04:00,18:04:00,0,,"['Savenay', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Le Croisic,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8926,08-03-2023,18:05:00,18:05:00,0,,"['Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Les Sables-d'Olonne ,TER,858877,08-03-2023,18:08:00,18:08:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Olonne-sur-Mer', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Nantes,Clisson ,TER,859751,08-03-2023,18:13:00,18:13:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Redon ,TER,858227,08-03-2023,18:14:00,18:14:00,0,,"['Saint-Étienne-de-Montluc', 'Savenay', 'Pontchâteau', 'Drefféac', 'Saint-Gildas-des-Bois', 'Sévérac', 'Redon']"
Nantes,Noirmoutier-en-l'Île ,TER,57507,08-03-2023,18:15:00,18:15:00,0,,"['Sainte-Pazanne - Mairie', 'Bourgneuf-en-Retz - Centre-Écoles', 'Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,859127,08-03-2023,18:18:00,18:18:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Machecoul', 'Challans', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Nantes,Savenay ,TER,858427,08-03-2023,18:22:00,18:22:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Clisson ,TER,859775,08-03-2023,18:39:00,18:39:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Paris Austerlitz ,OUIGO Train Classique,4076,08-03-2023,18:40:00,18:40:00,0,,"['Angers-Saint-Laud', 'Saumur', 'Saint-Pierre-des-Corps', 'Blois - Chambord', 'Les Aubrais', 'Juvisy', 'Paris Austerlitz']"
Nantes,Ancenis ,TER,859476,08-03-2023,18:48:00,18:48:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Rennes ,TER,858392,08-03-2023,19:05:00,19:05:00,0,,['Rennes']
Nantes,Angers-Saint-Laud ,TER,857528,08-03-2023,19:21:00,19:21:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871630,07-03-2023,19:32:00,19:32:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Ax-les-Thermes ,TER,35691,07-03-2023,21:45:00,21:45:00,0,,"['Venerque - Le Vernet', 'Auterive', 'Cintegabelle - Rond-Point', 'Saverdun', 'Le Vernet - Route Nationale - Abri Bus', 'Pamiers', 'Pamiers', 'Varilhes', 'Saint-Jean-de-Verges', 'Foix', 'Tarascon - Espace François Mitterand', 'Tarascon-sur-Ariège', 'Ussat-les-Bains - Centre', 'Les Cabannes', 'Vèbre - La Remise', 'Luzenac - Garanou', 'Ax-les-Thermes']"
Toulouse Matabiau,Agen ,TER,871800,08-03-2023,06:01:00,06:01:00,0,,"['Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Montauban Ville Bourbon', 'Lavilledieu', 'Castelsarrasin', 'Moissac', 'Valence d\'Agen"", \'links\': [], \'coord\': {\'lat\': \'44.111643\', \'lon\': \'0.891595\'}, \'label\': ""Valence d\'Agen (Valence)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611863:Train\'', 'Lamagistère', 'Agen']"
Toulouse Matabiau,Muret ,TER,872605,08-03-2023,07:01:00,07:01:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret']"
Toulouse Matabiau,Carcassonne ,TER,870607,08-03-2023,07:48:00,07:48:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871810,08-03-2023,08:01:00,08:01:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Muret ,TER,872601,08-03-2023,08:01:00,08:01:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret']"
Toulouse Matabiau,Bayonne ,Intercités,62011,08-03-2023,09:37:00,09:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Bayonne ,Intercités,62001,08-03-2023,09:47:00,09:47:00,0,,"['Tarbes', 'Lourdes', 'Pau', 'Orthez', 'Bayonne']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4657,08-03-2023,10:45:00,10:45:00,0,,"['Carcassonne', 'Narbonne', 'Sète', 'Montpellier Saint-Roch', 'Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Toulouse Matabiau,Bayonne ,Intercités,62013,08-03-2023,11:37:00,11:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Bayonne ,Intercités,62003,08-03-2023,11:47:00,11:47:00,0,,"['Tarbes', 'Lourdes', 'Pau', 'Orthez', 'Bayonne']"
Toulouse Matabiau,Narbonne ,TER,423321,08-03-2023,12:04:00,12:04:00,0,,"['Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne']"
Toulouse Matabiau,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8512,08-03-2023,12:27:00,12:27:00,0,,"['Agen', 'Bordeaux Saint-Jean', 'Angoulême', 'Paris - Montparnasse - Hall 1 & 2']"
Toulouse Matabiau,Narbonne ,TER,423009,08-03-2023,13:17:00,13:17:00,0,,"['Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4758,08-03-2023,13:25:00,13:25:00,0,,"['Montauban Ville Bourbon', 'Marmande', 'Bordeaux Saint-Jean']"
Toulouse Matabiau,Bayonne ,Intercités,62015,08-03-2023,13:37:00,13:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Carcassonne ,TER,423323,08-03-2023,14:16:00,14:16:00,0,,"['Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4661,08-03-2023,14:45:00,14:45:00,0,,"['Carcassonne', 'Narbonne', 'Béziers', 'Montpellier Saint-Roch', 'Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Toulouse Matabiau,Cahors ,TER,871614,08-03-2023,14:58:00,14:58:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon', 'Albias', 'Caussade', 'Lalbenque - Fontanes', 'Cahors']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4760,08-03-2023,15:18:00,15:18:00,0,,"['Montauban Ville Bourbon', 'Agen', 'Bordeaux Saint-Jean']"
Toulouse Matabiau,Bayonne ,Intercités,62017,08-03-2023,15:37:00,15:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Narbonne ,TER,870625,08-03-2023,16:04:00,16:04:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872713,08-03-2023,16:42:00,16:42:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Carbonne', 'Cazères-sur-Garonne', 'Boussens', 'Saint-Martory', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871826,08-03-2023,17:32:00,17:32:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Montréjeau - Gourdan-Polignan ,TER,872715,08-03-2023,17:42:00,17:42:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens', 'Saint-Martory', 'Saint-Gaudens', 'Montréjeau - Gourdan-Polignan']"
Toulouse Matabiau,Carcassonne ,TER,870633,08-03-2023,18:07:00,18:07:00,0,,"['Montaudran', 'Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Boussens ,TER,872731,08-03-2023,19:07:00,19:07:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6200,08-03-2023,05:50:00,05:50:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Nîmes Centre,Port-Bou ,TER,86969,08-03-2023,06:55:00,06:55:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Narbonne,Avignon Centre ,TER,876402,08-03-2023,07:13:00,07:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6030,08-03-2023,08:48:00,08:48:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Perpignan,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6202,08-03-2023,08:48:00,08:48:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Avignon Centre,Perpignan ,TER,876407,08-03-2023,08:53:30,08:53:30,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan']"
Cerbère,Nîmes Centre ,TER,876406,08-03-2023,09:13:00,09:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4758,08-03-2023,11:07:00,11:07:00,0,,"['Béziers', 'Narbonne', 'Carcassonne', 'Toulouse Matabiau', 'Montauban Ville Bourbon', 'Marmande', 'Bordeaux Saint-Jean']"
Narbonne,Avignon Centre ,TER,876412,08-03-2023,11:13:00,11:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Avignon Centre,Port-Bou ,TER,86985,08-03-2023,12:52:00,12:52:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4657,08-03-2023,12:58:00,12:58:00,0,,"['Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4760,08-03-2023,13:06:00,13:06:00,0,,"['Sète', 'Narbonne', 'Carcassonne', 'Toulouse Matabiau', 'Montauban Ville Bourbon', 'Agen', 'Bordeaux Saint-Jean']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6034,08-03-2023,13:48:00,13:48:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Avignon Centre,Port-Bou ,TER,86987,08-03-2023,14:51:30,14:51:30,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Narbonne,Marseille - Saint-Charles ,TER,876542,08-03-2023,15:36:30,15:36:30,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Tarascon', 'Arles', 'Saint-Martin-de-Crau', 'Miramas', 'Vitrolles - Aéroport Marseille Provence', 'Marseille - Saint-Charles']"
Montpellier Saint-Roch,Paris - Gare de Lyon - Hall 1 & 2 ,TGV INOUI,6206,08-03-2023,15:49:00,15:49:00,0,,"['Nîmes Centre', 'Valence TGV Rhône-Alpes Sud', 'Paris - Gare de Lyon - Hall 1 & 2']"
Avignon Centre,Port-Bou ,TER,86989,08-03-2023,16:53:00,16:53:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère', 'Port-Bou']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4661,08-03-2023,16:56:00,16:56:00,0,,"['Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Port-Bou,Avignon Centre ,TER,86992,08-03-2023,17:13:00,17:13:00,0,,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Avignon Centre,Cerbère ,TER,876427,08-03-2023,18:55:00,18:55:00,0,,"['Frontignan', 'Sète', 'Agde', 'Béziers', 'Narbonne', 'Port-la-Nouvelle', 'Leucate la Franqui', 'Salses', 'Rivesaltes', 'Perpignan', 'Elne', 'Argelès-sur-Mer', 'Collioure', 'Port-Vendres', 'Banyuls-sur-Mer', 'Cerbère']"
Port-Bou,Avignon Centre ,TER,86994,08-03-2023,19:13:00,19:12:00,1,Retard non expliqué,"['Baillargues', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre', 'Nîmes Pont-du-Gard', 'Beaucaire', 'Tarascon', 'Avignon Centre']"
Nancy,Contrexéville ,TER,35025,07-03-2023,20:00:00,20:00:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt', 'Vittel', 'Contrexéville']"
Nancy,Metz Ville ,TER,429587,07-03-2023,20:28:00,20:28:00,0,,"['Champigneulles', 'Frouard', 'Pompey', 'Marbache', 'Dieulouard', 'Pont-à-Mousson', 'Vandières', 'Pagny-sur-Moselle', 'Novéant-sur-Moselle', 'Ancy-sur-Moselle', 'Ars-sur-Moselle', 'Metz Ville']"
Nancy,Pont-Saint-Vincent ,TER,429239,07-03-2023,20:52:00,20:52:00,0,,"['Jarville-la-Malgrange', 'Houdemont', 'Ludres', 'Messein', 'Neuves-Maisons', 'Pont-Saint-Vincent']"
Nancy,Metz Ville ,TER,429095,07-03-2023,22:37:00,22:37:00,0,,"['Champigneulles', 'Frouard', 'Pompey', 'Marbache', 'Belleville', 'Dieulouard', 'Pont-à-Mousson', 'Vandières', 'Pagny-sur-Moselle', 'Novéant-sur-Moselle', 'Ancy-sur-Moselle', 'Ars-sur-Moselle', 'Metz Ville']"
Nancy,Pont-Saint-Vincent ,TER,836201,08-03-2023,05:51:00,05:51:00,0,,"['Jarville-la-Malgrange', 'Houdemont', 'Ludres', 'Messein', 'Neuves-Maisons', 'Pont-Saint-Vincent']"
Nancy,Metz Ville ,TER,837503,08-03-2023,06:20:00,06:20:00,0,,"['Pont-à-Mousson', 'Pagny-sur-Moselle', 'Metz Ville']"
Nancy,Contrexéville ,TER,35003,08-03-2023,06:26:00,06:26:00,0,,"['Pont-Saint-Vincent', 'Ceintrey Groupe Scolaire', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt', 'Mirecourt Lycée Agricole', 'Mattaincourt La Poste', 'Hymont Mairie', 'Haréville-sous-Montfort Centre', 'Vittel', 'Contrexéville']"
Remiremont,Paris Est ,TGV INOUI,2574,08-03-2023,07:16:00,07:16:00,0,,['Paris Est']
Strasbourg,Paris Est ,TGV INOUI,2584,08-03-2023,07:16:00,07:16:00,0,,['Paris Est']
Nancy,Luxembourg ,TER,88505,08-03-2023,07:20:00,07:20:00,0,,"['Pont-à-Mousson', 'Pagny-sur-Moselle', 'Metz Ville', 'Metz Nord', 'Woippy', 'Maizières-lès-Metz', 'Hagondange', 'Uckange', 'Thionville', 'Hettange-Grande', 'Bettembourg', 'Luxembourg (CFL)']"
Nancy,Mirecourt ,TER,35145,08-03-2023,07:20:00,07:20:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Pont-Saint-Vincent ,TER,836205,08-03-2023,07:21:00,07:21:00,0,,"['Jarville-la-Malgrange', 'Houdemont', 'Ludres', 'Messein', 'Neuves-Maisons', 'Pont-Saint-Vincent']"
Nancy,Mirecourt ,TER,35005,08-03-2023,08:10:00,08:10:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Longwy ,TER,429249,08-03-2023,08:39:00,08:39:00,0,,"['Pont-à-Mousson', 'Onville', 'Conflans - Jarny', 'Baroncourt', 'Longuyon', 'Longwy']"
Nancy,Metz Ville ,TER,837523,08-03-2023,08:51:00,08:51:00,0,,"['Pont-à-Mousson', 'Pagny-sur-Moselle', 'Metz Ville']"
Nancy,Vittel ,TER,35121,08-03-2023,08:58:00,08:58:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Paris Est ,TGV INOUI,2536,08-03-2023,10:11:00,10:11:00,0,,"['Champagne-Ardenne TGV', 'Paris Est']"
Nancy,Mirecourt ,TER,35147,08-03-2023,10:30:00,10:30:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Vittel ,TER,35123,08-03-2023,10:35:00,10:35:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Mirecourt ,TER,35009,08-03-2023,11:30:00,11:30:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Vittel ,TER,35125,08-03-2023,12:20:00,12:20:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Longwy ,TER,429069,08-03-2023,12:39:00,12:39:00,0,,"['Pont-à-Mousson', 'Onville', 'Conflans - Jarny', 'Baroncourt', 'Longuyon', 'Longwy']"
Nancy,Paris Est ,TGV INOUI,2540,08-03-2023,12:55:00,12:55:00,0,,"['Meuse TGV', 'Champagne-Ardenne TGV', 'Paris Est']"
Nancy,Mirecourt ,TER,35011,08-03-2023,13:00:00,13:00:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Paris Est,Remiremont ,TGV INOUI,2571,08-03-2023,14:06:00,14:06:00,0,,"['Épinal', 'Remiremont']"
Nancy,Vittel ,TER,35127,08-03-2023,14:15:00,14:15:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Mirecourt ,TER,35149,08-03-2023,14:15:00,14:15:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Damblain Eglise ,TER,35013,08-03-2023,16:15:00,16:15:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Diarville - Place du Docteur Midon', 'Poussay Rue de Mirecourt', 'Mirecourt', 'Mirecourt Lycée Agricole', 'Mattaincourt La Poste', 'Hymont Mairie', 'Vittel', 'Contrexéville', 'Martigny-les-Bains', 'Lamarche Centre', 'Lamarche', 'Rozières-sur-Mouzon', 'Damblain Eglise']"
Nancy,Vittel ,TER,35135,08-03-2023,16:15:00,16:15:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Pont-Saint-Vincent ,TER,836225,08-03-2023,16:19:00,16:19:00,0,,"['Jarville-la-Malgrange', 'Houdemont', 'Ludres', 'Messein', 'Neuves-Maisons', 'Pont-Saint-Vincent']"
Nancy,Metz Ville ,TER,837555,08-03-2023,16:50:00,16:50:00,0,,"['Pont-à-Mousson', 'Pagny-sur-Moselle', 'Metz Ville']"
Nancy,Mirecourt ,TER,35151,08-03-2023,17:15:00,17:15:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Vittel ,TER,35137,08-03-2023,17:15:00,17:15:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Pont-Saint-Vincent ,TER,836229,08-03-2023,17:31:00,17:31:00,0,,"['Jarville-la-Malgrange', 'Houdemont', 'Ludres', 'Messein', 'Neuves-Maisons', 'Pont-Saint-Vincent']"
Nancy,Metz Ville ,TER,837565,08-03-2023,17:50:00,17:50:00,0,,"['Pont-à-Mousson', 'Pagny-sur-Moselle', 'Metz Ville']"
Nancy,Mirecourt ,TER,35021,08-03-2023,18:10:00,18:10:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Tantonville Ligneville', 'Praye-sous-Vaudemont PN', 'Diarville - Place du Docteur Midon', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Nancy,Paris Est ,TGV INOUI,2548,08-03-2023,18:11:00,18:11:00,0,,"['Meuse TGV', 'Paris Est']"
Nancy,Vittel ,TER,35143,08-03-2023,18:15:00,18:15:00,0,,"['Contrexéville', 'Vittel']"
Nancy,Neufchâteau ,TER,35254,08-03-2023,19:15:00,19:15:00,0,,"['Toul', 'Colombey-les-Belles Mairie', 'Autreville Centre', 'Martigny-Les-Gerbonvaux Centre', 'Soulosse Route Nationale', 'Neufchâteau Hôpital', 'Neufchâteau']"
Nancy,Mirecourt ,TER,35023,08-03-2023,19:15:00,19:15:00,0,,"['Ceintrey Eglise', 'Vézelise Beauregard', 'Tantonville Ligneville', 'Praye-sous-Vaudemont PN', 'Diarville - Place du Docteur Midon', 'Poussay Rue de Mirecourt', 'Mirecourt']"
Grenoble,Gap ,TER,885601,08-03-2023,08:10:00,08:10:00,0,,"['Pont-de-Claix', 'Jarrie - Vizille', 'Saint-Georges-de-Commiers', 'Vif', 'Monestier-de-Clermont', 'Clelles - Mens', 'Lus-la-Croix-Haute', 'Aspres-sur-Buëch', 'Veynes - Dévoluy', 'Gap']"
Grenoble,Lyon Part Dieu ,TER,17612,08-03-2023,08:21:00,08:21:00,0,,"['Voiron', 'La Tour-du-Pin', 'Bourgoin-Jallieu', 'La Verpillière', 'Lyon Part Dieu']"
